3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0027402,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0054917,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0027402,3.0722e-05,3.0722e-05,0.0027402,0.0027402,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0027402,0.0027402,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0054917,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,0.0027402,3.0722e-05,3.0722e-05,0.0027402,0.0027402,3.0722e-05,3.0722e-05,0.0027402,0.0027402,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05,3.0722e-05
